index,count,hate_speech,offensive_language,neither,class,tweet,clean_tweet
622,3,0,3,0,1,""" cancel that bitch like Nino """,cancel that bitch like nino
623,3,0,3,0,1,""" cant you see these hoes wont change """,cant you see these hoes wont change
624,3,0,3,0,1,""" fuck no that bitch dont even suck dick "" &#128514;&#128514;&#128514; the Kermit videos bout to fuck IG up",fuck no that bitch dont even suck dick 128514 128514 128514 the kermit videos bout to fuck ig up
625,3,0,3,0,1,""" got ya bitch tip toeing on my hardwood floors "" &#128514; http://t.co/cOU2WQ5L4q",got ya bitch tip toeing on my hardwood floors 128514
626,3,0,2,1,1,""" her pussy lips like Heaven doors "" &#128524;",her pussy lips like heaven doors 128524
627,3,0,3,0,1,""" hoe what its hitting for """,hoe what its hitting for
628,3,0,3,0,1,""" i met that pussy on Ocean Dr . i gave that pussy a pill "" &#128524;",i met that pussy on ocean dr i gave that pussy a pill 128524
629,3,0,3,0,1,""" i need a trippy bitch who fuck on Hennessy """,i need a trippy bitch who fuck on hennessy
630,3,0,3,0,1,""" i spend my money how i want bitch its my business """,i spend my money how i want bitch its my business
631,3,0,3,0,1,""" i txt my old bitch my new bitch pussy wetter """,i txt my old bitch my new bitch pussy wetter
632,3,0,3,0,1,""" i'd say im back to the old me but my old bitches would get excited "" &#128524;",i d say im back to the old me but my old bitches would get excited 128524
633,3,0,3,0,1,""" if you aint bout that Murder Game pussy nigga shut up """,if you aint bout that murder game pussy nigga shut up
634,3,0,3,0,1,""" if you're toes ain't done you pussy stinks """,if you re toes ain t done you pussy stinks
635,3,0,3,0,1,""" im done with bitter bitches its a wrap for that . if you a angry bird theres a app for that """,im done with bitter bitches its a wrap for that if you a angry bird theres a app for that
636,3,0,3,0,1,""" is that ya bitch """,is that ya bitch
637,3,0,3,0,1,""" it aint nothing to cut a bitch off """,it aint nothing to cut a bitch off
638,3,0,3,0,1,""" jus meet son now he ya mane ass bitches "" #Shots",jus meet son now he ya mane ass bitches shots
639,3,0,2,1,1,""" lames crying over hoes thats tears of a clown """,lames crying over hoes thats tears of a clown
640,3,0,3,0,1,""" like Snoop said in 94 we dont love these hoes """,like snoop said in 94 we dont love these hoes
641,3,0,3,0,1,""" most hated but the hoes favorite "" #2MW #SevenOne # http://t.co/BMdSVMc3rC",most hated but the hoes favorite 2mw sevenone
642,3,0,3,0,1,""" nice girls bad, make me get naughty. Bad yello hoe, real nice body. Down south chick, like em real thick"" http://t.co/bzRDl3kF7U",nice girls bad make me get naughty bad yello hoe real nice body down south chick like em real thick
643,3,0,3,0,1,""" pimps up pimps up hoes down "" Future voice",pimps up pimps up hoes down future voice
644,3,0,3,0,1,""" post a picture of that pussy get 200 likes """,post a picture of that pussy get 200 likes
645,3,0,3,0,1,""" pussy is a powerful drug "" &#128517; #HappyHumpDay http://t.co/R8jsymiB5b",pussy is a powerful drug 128517 happyhumpday
646,3,0,3,0,1,""" quick piece of pussy call it a drive by """,quick piece of pussy call it a drive by
647,3,0,3,0,1,""" running round here like some brand new pussy thats bout to get fucked """,running round here like some brand new pussy thats bout to get fucked
648,3,0,3,0,1,""" these bitches even worst they'll send them guys for you """,these bitches even worst they ll send them guys for you
649,3,1,2,0,1,""" these hoes like niggas that spend money not talk bout it """,these hoes like niggas that spend money not talk bout it
650,3,1,2,0,1,""" we dont trust these niggas all these bitches """,we dont trust these niggas all these bitches
651,3,0,3,0,1,""" yall niggas b cuffing hoes cause yall aint never have bitches """,yall niggas b cuffing hoes cause yall aint never have bitches
652,3,0,3,0,1,""" you dodge a bullet "" &#128517; &#8220;@DaRealKha: ""All da bitches I cut off pregnant or bound to be ....thank God &#128591;""&#8221;",you dodge a bullet 128517 8220 all da bitches i cut off pregnant or bound to be thank god 128591 8221
653,3,0,3,0,1,""" young Pill Chamberlain these bitches love my music """,young pill chamberlain these bitches love my music
654,3,0,2,1,1,"""&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;@VandalSavage_: Teanna Trump probably cleaner than most of these twitter hoes but.........""",128514 128514 128514 128514 128514 128514 128514 128514 128514 128514 128514 teanna trump probably cleaner than most of these twitter hoes but
655,3,0,3,0,1,"""&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;@DaHomieFuzz: Gay niggas couldn't wait to act like bitches tonight""",128514 128514 128514 128514 128514 128514 128514 128514 128514 128514 gay niggas couldn t wait to act like bitches tonight
656,3,0,3,0,1,"""&#128514;&#128514;&#128514;@The_Paradox: And ima steal his cat n replace it with a pitbull &#128514;&#128514;&#128514;&#128514; RT @80sbaby4life: @The_Paradox He a bitch you should do it""",128514 128514 128514 paradox and ima steal his cat n replace it with a pitbull 128514 128514 128514 128514 rt paradox he a bitch you should do it
657,3,0,3,0,1,"""&amp; he's gone always be a hoe""",amp he s gone always be a hoe
658,3,0,3,0,1,"""...Son of a bitch took my Tic Tacs.""

I like this movie.",son of a bitch took my tic tacs i like this movie
659,3,0,3,0,1,"""..All I wanna do is get money and fuck model bitches!"" - Russell Simmons",all i wanna do is get money and fuck model bitches russell simmons
660,3,0,2,1,1,"""@2015seniorprobs: I probably wouldn&#8217;t mind school as much if we didn&#8217;t have to deal with bitch ass teachers"". Retweet",i probably wouldn 8217 t mind school as much if we didn 8217 t have to deal with bitch ass teachers retweet
661,3,0,3,0,1,"""@A7XDemery: I'm a fucking fag they said""",i m a fucking fag they said
662,3,0,3,0,1,"""@ARIZZLEINDACUT: Females think dating a pussy is cute now? http://t.co/VxBJg26Gsz"" how does doing this stuff make him a pussy?",females think dating a pussy is cute now how does doing this stuff make him a pussy
663,3,0,3,0,1,"""@AdoreBellaaa: Have ya ever asked your bitch for other bitches - kanye voice"" Yes",have ya ever asked your bitch for other bitches kanye voice yes
664,3,0,3,0,1,"""@AdoreZoey: How u gone bring ur side bitch to a game where You know Ya gf friends at ?! &#128553;&#128553;&#128553;&#128553;"" I SWEAR!!!!!",how u gone bring ur side bitch to a game where you know ya gf friends at 128553 128553 128553 128553 i swear
665,3,0,3,0,1,"""@Almightywayne__: @JetsAndASwisher @Gook____ bitch fuck u http://t.co/pXmGA68NC1"" maybe you'll get better. Just http://t.co/TPreVwfq0S",bitch fuck u maybe you ll get better just
666,3,1,2,0,1,"""@Almightywayne__: Fuck Red Malone man bitch ass niggah"" could you please use complete sentences?",fuck red malone man bitch ass niggah could you please use complete sentences
667,3,0,3,0,1,"""@AutoWorId: Hennessey Venom GT &#128584; http://t.co/i8eGMnKaJ9"" that's one sexy bitch",hennessey venom gt 128584 that s one sexy bitch
668,3,0,3,0,1,"""@BOSSBYTCHH: Him seh me pussy wetter then a shower curtain....#ahmesehwetness""&lt;lmao!!",him seh me pussy wetter then a shower curtain ahmesehwetness lt lmao
669,3,0,3,0,1,"""@BRO_HEN314: #Eaglesnation and every #Eagles need to see that pic I just posted because that bitch just said the most racist shit""",hen314 eaglesnation and every eagles need to see that pic i just posted because that bitch just said the most racist shit
670,3,1,2,0,1,"""@BVSEDCHINK: Yo fuck skateboarding, all y'all some wood pushing faggots man, ball is life http://t.co/VBCzP6HMT7""
@AmJemieBenn",yo fuck skateboarding all y all some wood pushing faggots man ball is life
671,3,0,3,0,1,"""@BaylaaGottaBody: &#128514;&#128514;&#128514;&#128514; I ain't shit ."" Damn Skippy lol",128514 128514 128514 128514 i ain t shit damn skippy lol
672,3,1,2,0,1,"""@BeEasyJrizzy: u ever kill a ant on the sidewalk and think damn what if that nigga was on his way to get some pussy""No bs must b &gt;30%chance",u ever kill a ant on the sidewalk and think damn what if that nigga was on his way to get some pussy no bs must b gt 30 chance
673,3,0,3,0,1,"""@BeenBasedB: @_KudaBrazyy http://t.co/LuUBGL9Y5u"" 0 rings 0 mvps 0 bitches lol",kudabrazyy 0 rings 0 mvps 0 bitches lol
674,3,1,2,0,1,"""@BeenFLYnSolo: ppl talk bad about the ghetto/hood ... but as a kid growing up, a nigga had funnnnnnn !""",ppl talk bad about the ghetto hood but as a kid growing up a nigga had funnnnnnn
675,9,0,7,2,1,"""@BestProAdvice: The facts on tattoos...tattoo http://t.co/ZwnbhpDZ8e"" he's a pussy with not tattooing them nipples",the facts on tattoos tattoo he s a pussy with not tattooing them nipples
676,3,0,3,0,1,"""@Bill215_: &#128175;&#128175;&#128175; RT @nel_ayden Bitches be wanting to act like niggas so bad &#128553;&#128553;&#128553; that shit aint cuteeeee"" but niggas act like bitches..",128175 128175 128175 rt ayden bitches be wanting to act like niggas so bad 128553 128553 128553 that shit aint cuteeeee but niggas act like bitches
677,3,0,3,0,1,"""@BitchJones92: Get worshiping bitch! http://t.co/R37CejCjou"" woof woof",get worshiping bitch woof woof
678,3,1,2,0,1,"""@BlackChiquitita: Wow. RT @thatmanpalmer I'm lost. Are those buttcheek piercings? http://t.co/yn6guyOUQ6"" yeah she's a hoe",wow rt i m lost are those buttcheek piercings yeah she s a hoe
679,3,0,3,0,1,"""@BlackNerdJade: Ok, sis."" She'd rather be a broke bitch? *shrugs* she'll have to tell me how it works for her",ok sis she d rather be a broke bitch shrugs she ll have to tell me how it works for her
680,3,0,3,0,1,"""@BrokenPiecesmsc: @ItsNotAdam faggot read my tweets after dat k"" it wasn't even funny lol",faggot read my tweets after dat k it wasn t even funny lol
681,3,0,3,0,1,"""@BrosConfessions: This bitch was so ungrateful http://t.co/06e77bGwbx"" fr ..... LULWHORE",this bitch was so ungrateful fr lulwhore
682,3,0,3,0,1,"""@CASHandBOOBIES: I been kidnapped yo bitch""",i been kidnapped yo bitch
683,3,1,2,0,1,"""@CCobey: @AydanMcCoy happy birthday nigs"" Thanks yo",happy birthday nigs thanks yo
684,6,1,5,0,1,"""@CHlLDHOODRUINER: when ur teacher tells u that u have homework https://t.co/RKk5vawIj1"" this bitch need to go!!!",when ur teacher tells u that u have homework this bitch need to go
685,3,1,2,0,1,"""@CaelanG15: ""@22EdHam: @CaelanG15 that nigga was eating that hoe lol"" Hell Yea lol john Paul"" nigga said john paul.. http://t.co/OSIpBKPr9h",that nigga was eating that hoe lol hell yea lol john paul nigga said john paul
686,3,0,3,0,1,"""@CanIFuckOrNah: What would y'all lil ugly bald headed bitches do if they stop making make-up &amp; weave?""",what would y all lil ugly bald headed bitches do if they stop making make up amp weave
687,3,1,2,0,1,"""@CarelessOne92: Leafs better win this damn game so I can go riot and shit #EarlyChristmas"" you better start looting my nig",leafs better win this damn game so i can go riot and shit earlychristmas you better start looting my nig
688,3,0,3,0,1,"""@CauseWereGuys: Going back to school sucks more dick than the hoes who attend it.""",going back to school sucks more dick than the hoes who attend it
689,3,0,3,0,1,"""@CauseWereGuys: On my way to fuck yo bitch http://t.co/j906T5zE2R"" me as a 9 year old",on my way to fuck yo bitch me as a 9 year old
690,3,0,3,0,1,"""@CeleyNichole: @white_thunduh how come you never bring me food"" i dont have a car retard",thunduh how come you never bring me food i dont have a car retard
691,3,0,3,0,1,"""@ChadMFVerbeck: If Richnow doesn't show up with hella tinder hoes Im not his friend anymore"" chill I brought like like 8 prople",if richnow doesn t show up with hella tinder hoes im not his friend anymore chill i brought like like 8 prople
692,3,1,2,0,1,"""@ChandlerParsons: How bout them Cowboys!!!!"" Shutup pussy",how bout them cowboys shutup pussy
693,3,0,3,0,1,"""@ClicquotSuave: LMAOOOOOOOOOOO this nigga @Krillz_Nuh_Care http://t.co/AAnpSUjmYI"" &lt;bitch want likes for some depressing shit..foh",lmaooooooooooo this nigga nuh care lt bitch want likes for some depressing shit foh
694,3,0,3,0,1,"""@Coley_Cee: @lil_aerii girl you know I was spitting that G shit to you &amp; you was going lbvs""bitch plz",cee aerii girl you know i was spitting that g shit to you amp you was going lbvs bitch plz
695,3,0,3,0,1,"""@Coley_Cee: Let me make a couple tweets off cuzzo page, so I won't get in twitter jail.""lmao bitch don't trick me again",cee let me make a couple tweets off cuzzo page so i won t get in twitter jail lmao bitch don t trick me again
696,3,0,2,1,1,"""@ComedyPosts: Harlem shake is just an excuse to go full retard for 30 seconds.""",harlem shake is just an excuse to go full retard for 30 seconds
697,3,0,3,0,1,"""@ComedyTruth: amen miley &#128591; http://t.co/P2Kb2tfyxr""okay, but she don't need to act like a hoe just bc she's ""emotionally damaged"" foh",amen miley 128591 but she don t need to act like a hoe just bc she s emotionally damaged foh
698,3,0,3,0,1,"""@CoryBandz: having one loyal female is wayyyyy better than having hoes , idc &#128175;""",having one loyal female is wayyyyy better than having hoes idc 128175
699,3,0,3,0,1,"""@Crhedrys: Pussy licking pussy.... meow meow #StopWhitePeople2014 &#128049; https://t.co/KeegDCjS5K&#8221;""""""""

&#128533;",pussy licking pussy meow meow stopwhitepeople2014 128049 128533
700,3,0,3,0,1,"""@DBAB_Holloway: Check out our 12th man. #CowboysNation"" even with all those faggot ny fans in the stands",holloway check out our 12th man cowboysnation even with all those faggot ny fans in the stands
701,3,0,3,0,1,"""@DGotBricks: What happen to them vixen ent bitches"" they got ran and threw to the side like a foothill bitch",what happen to them vixen ent bitches they got ran and threw to the side like a foothill bitch
702,3,0,3,0,1,"""@DaeDaviDavie: @white_thunduh im the bitch okay nudes pat &#128554;&#128527;&#128056;"" wow",thunduh im the bitch okay nudes pat 128554 128527 128056 wow
703,3,0,3,0,1,"""@DiamondLoudKush: The fuck be wrong with these bitches?"" Nobody knows",the fuck be wrong with these bitches nobody knows
704,3,0,3,0,1,"""@Dietrich1892: Yall shut up:p"" make me bitch",yall shut up p make me bitch
705,3,1,2,0,1,"""@DionaIrish: I hate a ""I'm pregnant"" type of bitch.""",i hate a i m pregnant type of bitch
706,3,0,3,0,1,"""@DoYou_Q: Got bitches in the DM but I don't ever read'em"" which is y your top 3",q got bitches in the dm but i don t ever read em which is y your top 3
707,3,0,3,0,1,"""@Dommoneek: Little stupid as bitch I don't fuck with yoooooouuuu..""",little stupid as bitch i don t fuck with yoooooouuuu
708,3,0,3,0,1,"""@DreadheadAri: she really asked me that dead ass serious tho, all i could say was ""bitch wheet"" LOL",she really asked me that dead ass serious tho all i could say was bitch wheet lol
709,3,0,3,0,1,"""@Ferocious_Ghost: @1stName_Bravo Aw."" ...fag, don't tweet ""aw"" to me lol",ghost bravo aw fag don t tweet aw to me lol
710,3,0,3,0,1,"""@Frosstyy_: @h0rheyd I didn't say anything tho"" kiss me then faggot",i didn t say anything tho kiss me then faggot
711,3,0,3,0,1,"""@G27Status: I could go for a fat ass bitch on my lap"" same",i could go for a fat ass bitch on my lap same
712,3,0,3,0,1,"""@GEDMelle: 17 missed calls!!!! &#128544;&#128545;""Das yo P.O bitch twitter finna be screamn #FreeMoneyMelle",17 missed calls 128544 128545 das yo p o bitch twitter finna be screamn freemoneymelle
713,6,0,6,0,1,"""@GTM_Al: Ya side bitch gotta know it's rules to this shit..anybody ask you my cousin from jersey thinkin bout moving"" lmmfao &#128514;&#128514;&#128514;&#128514;",al ya side bitch gotta know it s rules to this shit anybody ask you my cousin from jersey thinkin bout moving lmmfao 128514 128514 128514 128514
714,3,0,3,0,1,"""@GagaTom1: &#8220;@MaleFoot: 3 | Amo los pies http://t.co/4QE1hDkK8i&#8221;"" fuck yeah",8220 3 amo los pies fuck yeah
715,3,0,3,0,1,"""@GirlThatsVonte: These hoes be thinking Meat won't slap they ass &#128564;&#128075;"" ainna bruh",these hoes be thinking meat won t slap they ass 128564 128075 ainna bruh
716,3,0,3,0,1,"""@GirlThatsVonte: Yall bitches wit no edges be doing the most talking &#128553;&#128564;&#9995;""&#128514;&#128514;&#128514;",yall bitches wit no edges be doing the most talking 128553 128564 9995 128514 128514 128514
717,3,0,3,0,1,"""@GirlThatsVonte: Yall still going trick or treating this year or nah?""hell yeah ima be da sweet tooth bandit steal bitches bags n shit",yall still going trick or treating this year or nah hell yeah ima be da sweet tooth bandit steal bitches bags n shit
718,3,0,3,0,1,"""@Girllssues: I wanna have sex with my mom fuck her right in that pussy where I came from"" damn you got hacked like fuck",i wanna have sex with my mom fuck her right in that pussy where i came from damn you got hacked like fuck
719,6,0,6,0,1,"""@Gizzy_Jones94: If she kiss u with her eyes open watch that bitch!""lmfao",jones94 if she kiss u with her eyes open watch that bitch lmfao
720,3,0,3,0,1,"""@Goofstroop: You a woulda coulda shoulda ass hoe &#128563;&#128586;""",you a woulda coulda shoulda ass hoe 128563 128586
721,3,0,3,0,1,"""@Gotti_LTF: Happy Bday Bitch Ass Nigga @JetsAndASwisher""preciate that bitch roll up!",ltf happy bday bitch ass nigga preciate that bitch roll up
722,3,0,3,0,1,"""@HBMostDope: @1Jayee @PipinHoes used to send that bitch up""",used to send that bitch up
723,6,0,6,0,1,"""@HBMostDope: Ugly bitches be like I'm my own WCW duh bitch you ain't nobody elses&#128514;&#128514;""",ugly bitches be like i m my own wcw duh bitch you ain t nobody elses 128514 128514
724,3,1,2,0,1,"""@HaloTGMG: @1stName_Bravo nigga you know we hacky sack hoes."" ...nah, I throw no look passes lmao",bravo nigga you know we hacky sack hoes nah i throw no look passes lmao
725,3,1,2,0,1,"""@HeartlessFuck: Glad I'm getting outta Atlanta. Nothing but a bunch of niggas in &amp; outta jail &amp; dumb bitches with mad kids fuckin em.""",glad i m getting outta atlanta nothing but a bunch of niggas in amp outta jail amp dumb bitches with mad kids fuckin em
726,3,0,2,1,1,"""@HiImJoriB: I would wife a hoe only cuz we wouldn't care that we cheating in each other."" ...why force the relationship in the first place?",i would wife a hoe only cuz we wouldn t care that we cheating in each other why force the relationship in the first place
727,3,0,3,0,1,"""@HornyFacts: Being single isn't an excuse to be a hoe."" @TheOneMiss_Luu",being single isn t an excuse to be a hoe luu
728,3,1,2,0,1,"""@HoskinsTy96: White boy power bitch"" black power bitch",white boy power bitch black power bitch
729,3,0,3,0,1,"""@Hudgens_11: Lets get drunk, get blowed, spit shit spark blunts &amp; fuck hoes!"" Bro white dudes have no chill.",11 lets get drunk get blowed spit shit spark blunts amp fuck hoes bro white dudes have no chill
730,3,0,3,0,1,"""@IScoutGirls: @verbally_abrupt bitch where u been"" Around the world and back. Where you been?",abrupt bitch where u been around the world and back where you been
731,3,0,3,0,1,"""@ItsYahBoiRay: @anelylove if I don't get my dick sucked at yo party by a bad bitch I'm fr gone set it off &#128514;&#128514;&#128514;&#128514;"" *by @anelylove *",if i don t get my dick sucked at yo party by a bad bitch i m fr gone set it off 128514 128514 128514 128514 by
732,3,0,2,1,1,"""@Itsyesie: #oomf is soooo cute. But he probably has hoes on him a lot.""",oomf is soooo cute but he probably has hoes on him a lot
733,3,0,3,0,1,"""@JAYten9: In every cartoon theirs alway a @_nuffsaid15 saving these hoes lmao. http://t.co/9uKD8wtZ6x"" lmao damn captain SaveAHoe",in every cartoon theirs alway a nuffsaid15 saving these hoes lmao lmao damn captain saveahoe
734,3,0,3,0,1,"""@JamesyNBA: I wish I was a bitch like my brother keezy &#128530;"" ooooow I bet you do",i wish i was a bitch like my brother keezy 128530 ooooow i bet you do
735,6,0,6,0,1,"""@JasminePore: If you dressed up as a cat for Halloween you are basic."" ...or a pussy",if you dressed up as a cat for halloween you are basic or a pussy
736,4,0,4,0,1,"""@Jewelxo: Can pornhub just get a gaming stream feature so these dumb bitches can gtfo"" @Pornhub get on it Katie&lt;3",can pornhub just get a gaming stream feature so these dumb bitches can gtfo get on it katie lt 3
737,3,0,3,0,1,"""@JoeBudden: stop being scared to choke her during sex u bitch ass niggas. She&#8217;ll like it."". Says the guy who hits women out of bed. FOH",stop being scared to choke her during sex u bitch ass niggas she 8217 ll like it says the guy who hits women out of bed foh
738,3,0,3,0,1,"""@Johnny55Perez: @white_thunduh ha well iguess I make them hoes loyal bro"" theyll never be loyal that y they hoes my nig",thunduh ha well iguess i make them hoes loyal bro theyll never be loyal that y they hoes my nig
739,6,0,6,0,1,"""@KazAtta: @1TAKEHOV Oh man.. ""its 5 am, you off a molly, ho where the fuck ya seed at??"""" #fixed",oh man its 5 am you off a molly ho where the fuck ya seed at fixed
740,3,0,3,0,1,"""@KelsieBelsi: You're not a man if you refer to every girl as a bitch""",you re not a man if you refer to every girl as a bitch
741,3,0,3,0,1,"""@KeyshawnSwag: Lmfao this cat started beating the shit out of me"" my nigga finally got some pussy?!? MY NIGGA!!!",lmfao this cat started beating the shit out of me my nigga finally got some pussy my nigga
742,3,0,2,1,1,"""@KingCuh: @16stanleys io io alu record ho vine sai pe hahahaha"" lol anywaaaaaays..... haha",io io alu record ho vine sai pe hahahaha lol anywaaaaaays haha
743,3,0,3,0,1,"""@KingHendo95: @VonDreaam naw it's my old tape. new cover . my upcoming mixtape is #KingOfTheHill"" Yeah I'm waiting on that hoe Mayne!",naw it s my old tape new cover my upcoming mixtape is kingofthehill yeah i m waiting on that hoe mayne
744,3,0,3,0,1,"""@KingTeej_: Ol dirty foot ass bitches.."" this was too funny to me.",ol dirty foot ass bitches this was too funny to me
745,3,0,3,0,1,"""@King_Shawn_6: @white_thunduh that's where I get my yellow flags for being amazing &#128079;&#128524;"" HELL YEAH NIGGY",shawn 6 thunduh that s where i get my yellow flags for being amazing 128079 128524 hell yeah niggy
746,3,0,3,0,1,"""@KissMySmilee: Don't got time for bitches to be actin iffy.""",don t got time for bitches to be actin iffy
747,3,0,2,1,1,"""@KyraNadiya_: These hoes ain't loyal ; no they ain't http://t.co/h1UBsVbkGl""

Smfh &amp; wonder why nobody decent wants them",these hoes ain t loyal no they ain t smfh amp wonder why nobody decent wants them
748,3,0,3,0,1,"""@LCisTJ: Bruh, you studs keep thinking I'm soft as hell. Ask ya girl how many times she screamed she was my bitch. Oh okay. STFU."" BYE HOE!",bruh you studs keep thinking i m soft as hell ask ya girl how many times she screamed she was my bitch oh okay stfu bye hoe
749,3,0,3,0,1,"""@LODYCASH: dry pussy bitches always blame it on the condom&#128514;""&#128079;&#128514;&#128079;&#128514;",dry pussy bitches always blame it on the condom 128514 128079 128514 128079 128514
750,3,0,3,0,1,"""@LUNAraps: shut yo bitch ass up! https://t.co/IemN1u0gm5"" &#128557;&#128514;",shut yo bitch ass up 128557 128514
751,3,0,3,0,1,"""@LaFlareGodJosh: Gucci Mane in jail and dropping mixtapes every month and you hoes can't even text back""",gucci mane in jail and dropping mixtapes every month and you hoes can t even text back
752,3,0,3,0,1,"""@Latrobemark: You love these hoes more then money wats wrong these niggas""",you love these hoes more then money wats wrong these niggas
753,6,0,6,0,1,"""@LeBronVuitton: A loyal bitch from the burbs without daddy issues is like finding a holographic Mewtwo."" ...sounding like me over there lol",a loyal bitch from the burbs without daddy issues is like finding a holographic mewtwo sounding like me over there lol
754,3,0,3,0,1,"""@LiLFridayHOE: Easy cum, easy hoe"" That's a fact !",easy cum easy hoe that s a fact
755,3,0,3,0,1,"""@LifeAsBros: Charlie Sheen is too real http://t.co/gGGdK3kOV7"" major fucking respect for Charlie Sheen.",charlie sheen is too real major fucking respect for charlie sheen
756,3,0,3,0,1,"""@Lightskingawdd: Wish I had a bae &#128533;""

You got all the hoes tho",wish i had a bae 128533 you got all the hoes tho
757,3,0,3,0,1,"""@Lil_Mike_12: Fuck twerking bitch can you cook ?""",mike 12 fuck twerking bitch can you cook
758,3,0,3,0,1,"""@Linniekravitz: @WesGodLaFlare bitch wtf"" http://t.co/DaSmycxODB",bitch wtf
759,3,1,2,0,1,"""@Lipe_the_Great: &#8220;@h0rheyd: ""@Lipe_the_Great: Shut up zoe"" fight me pussy&#8221; for zoe? I'm good, man."" You are good ma'am. Move along now",the great 8220 the great shut up zoe fight me pussy 8221 for zoe i m good man you are good ma am move along now
760,3,0,3,0,1,"""@LolaaIsDope: Lmao fucking snake bitches"" @ em",lmao fucking snake bitches em
761,3,0,3,0,1,"""@Loveable_Aizah: Big booty hoes everywhere sheesh &#128525;"" damn &#127807;&#128064;&#127807;",aizah big booty hoes everywhere sheesh 128525 damn 127807 128064 127807
762,3,0,3,0,1,"""@MadFlyentist: Oregon chokes every year get off the field trash ass program"" RFT",oregon chokes every year get off the field trash ass program rft
763,3,0,3,0,1,"""@MannyDiesel: Def not cowboy lol RT @ArtofFloyd: Terrell Owens was the best Eagle &amp; Cowboy ever"" ..dude cried like a bitch on tv, over Romo",def not cowboy lol rt terrell owens was the best eagle amp cowboy ever dude cried like a bitch on tv over romo
764,3,0,3,0,1,"""@Master11_: @20ToLife_ @GabrielaStarr How could u do this to me bitch"" potent",how could u do this to me bitch potent
765,3,0,3,0,1,"""@MegamindNick: @white_thunduh nah fam I gotta cheat with the hoes"" depends on the female i feel",thunduh nah fam i gotta cheat with the hoes depends on the female i feel
766,3,1,2,0,1,"""@Migsmichelen: This new twitter is confusing the shit out of me."" Go back to south america bitch",this new twitter is confusing the shit out of me go back to south america bitch
767,3,0,3,0,1,"""@Miikito_x3: Toto means ass or vagina?""I think pussy cause toto santi is like nasty pussy",x3 toto means ass or vagina i think pussy cause toto santi is like nasty pussy
768,3,0,3,0,1,"""@MikelaHenry: but what if he actually does choose the ugly bitch over you? &#58381;""Her ass must be fat!",but what if he actually does choose the ugly bitch over you 58381 her ass must be fat
769,3,0,3,0,1,"""@MileyCyrus: bitch couldn't kill my vibe if ya tried. &#127752;&#127752;&#127752;"" dis why i love miley :*",bitch couldn t kill my vibe if ya tried 127752 127752 127752 dis why i love miley
770,3,0,3,0,1,"""@Montrell_: I'm tired of bitches saying I look mean.. &#128530;"" nigga you big af, wear tight shirts, and grim everybody.",i m tired of bitches saying i look mean 128530 nigga you big af wear tight shirts and grim everybody
771,3,0,3,0,1,"""@MvckFadden: ""Stay beautiful you bitch""""",stay beautiful you bitch
772,3,0,3,0,1,"""@NICKIMINAJ: #WutKinda

r purple. Ceeeleee""man this gurl was jus playin on the ""stupid hoe "" track. But in still shitted on sum gurls",wutkinda r purple ceeeleee man this gurl was jus playin on the stupid hoe track but in still shitted on sum gurls
773,3,0,3,0,1,"""@NastyCopper: Money getting taller and bitches getting blurry""",money getting taller and bitches getting blurry
774,3,1,2,0,1,"""@NewsomeJade: I ain't never seen a bitch so obsessed with they nigga&#128514;"" I'm obsessed with mine &#128529;",i ain t never seen a bitch so obsessed with they nigga 128514 i m obsessed with mine 128529
775,3,0,2,1,1,"""@Nicholas_ted33: Kobe stay talking trash. But let's not forget http://t.co/VH4tnEkvTP"" @J_Austin12 I meant to do this one. Smh.",ted33 kobe stay talking trash but let s not forget austin12 i meant to do this one smh
776,3,0,3,0,1,"""@No_FAKINGG: People always asking me what I'm mixed with."" She a bad asian bitch lol",fakingg people always asking me what i m mixed with she a bad asian bitch lol
777,6,0,5,1,1,"""@OfficialReplay: I am lowkey tired."" ...if you tired, be quiet and go to sleep hoe!",i am lowkey tired if you tired be quiet and go to sleep hoe
778,3,0,3,0,1,"""@PRAYINGFORHEAD: &#8220;@macklemroe: Stop bringing weird niggers into my mentions! @PRAYINGFORHEAD&#8221; http://t.co/cussDJesRK""",8220 stop bringing weird niggers into my mentions 8221
779,3,0,3,0,1,"""@PRETTyBOSs_BRAt: We don't love these hoes &#128080;&#128581;""",brat we don t love these hoes 128080 128581
780,3,0,3,0,1,"""@PatrickQuelo: If yo girl cant have homeboys you a ol weak bitch ass nigga!""",if yo girl cant have homeboys you a ol weak bitch ass nigga
781,3,0,3,0,1,"""@Patsfanjoe32: @d_palomino52 I think worst advice I gave you was "" don't be a pussy and speed up"" lol""",palomino52 i think worst advice i gave you was don t be a pussy and speed up lol
782,3,0,3,0,1,"""@PoemsPorn: Quote this tweet with your favorite animal.""pussy",quote this tweet with your favorite animal pussy
783,3,0,3,0,1,"""@Poetic_Success: I hate when strippers tell you they're ""dancers"". Hoe, ballet dancers don't pop their pussy to Beethoven. You a STRIPPER!""",success i hate when strippers tell you they re dancers hoe ballet dancers don t pop their pussy to beethoven you a stripper
